ModelFile;PositionX;PositionY;PositionZ;RotationW;RotationX;RotationY;RotationZ;ScaleFactor;DoodadSet;FileDataID
..\..\..\..\expansion03\doodads\uldum\waterfalls\uldum_dam_waterfalls_03.obj;26.80786895751953;-29.735979080200195;33.83139419555664;-0.47184813022613525;0;0;-0.8816798329353333;0.6127138733863831;Set_$DefaultGlobal;397064
..\..\..\..\expansion03\doodads\uldum\waterfalls\uldum_dam_waterfalls_03.obj;-21.485925674438477;-30.69308090209961;33.83139419555664;0.9238795638084412;0;0;0.3826834559440613;0.6127138733863831;Set_$DefaultGlobal;397064
..\..\..\..\expansion03\doodads\uldum\waterfalls\uldum_dam_waterfalls_03.obj;-26.35148811340332;28.089157104492188;34.03620910644531;0.9238795638084412;0;0;-0.38268330693244934;0.6127138733863831;Set_$DefaultGlobal;397064
..\..\..\..\expansion03\doodads\uldum\waterfalls\uldum_dam_waterfalls_03.obj;23.84628677368164;31.07695198059082;33.83139419555664;0.3826836049556732;0;0;-0.9238795042037964;0.6127138137817383;Set_$DefaultGlobal;397064
..\..\..\..\expansion04\doodads\pandaren\banner\pa_banner_stoneold.obj;1.2152421474456787;-28.626338958740234;70.8077392578125;0.7056482434272766;0.045392949134111404;-0.045392949134111404;0.7056482434272766;3.845214605331421;Set_$DefaultGlobal;523332
..\..\..\..\expansion04\doodads\pandaren\banner\pa_banner_stoneold.obj;1.2152421474456787;28.08230209350586;70.8077392578125;0.7056481242179871;-0.0453929528594017;-0.04539293795824051;-0.7056483626365662;3.845214605331421;Set_$DefaultGlobal;523332
..\..\..\..\expansion04\doodads\pandaren\crate\pa_crate_01.obj;25.459529876708984;34.21484375;39.424232482910156;1;0;0;0;2.2951693534851074;Set_$DefaultGlobal;520092
..\..\..\..\expansion04\doodads\pandaren\crate\pa_crate_01.obj;28.03057861328125;31.37104606628418;39.424232482910156;0.8778192400932312;0;0;0.4789920449256897;2.916930675506592;Set_$DefaultGlobal;520092
..\..\..\..\expansion04\doodads\pandaren\crate\pa_crate_01.obj;30.88855743408203;28.94342803955078;39.424232482910156;0.9525322914123535;0;0;0.3044375777244568;2.3672542572021484;Set_$DefaultGlobal;520092
..\..\..\..\expansion04\doodads\pandaren\crate\pa_crate_01.obj;-22.92668914794922;34.69498825073242;39.424232482910156;0.9525322914123535;0;0;0.3044375777244568;2.3672542572021484;Set_$DefaultGlobal;520092
