ModelFile;PositionX;PositionY;PositionZ;RotationW;RotationX;RotationY;RotationZ;ScaleFactor;DoodadSet;FileDataID
..\..\..\..\expansion04\doodads\pandaren\lantern_paper\pa_lantern_paper_round_red_01.obj;-57.43083953857422;-4.1933979988098145;8.765257835388184;0.7071067690849304;0;0;0.7071068286895752;0.6999999284744263;Set_$DefaultGlobal;526368
..\..\..\..\expansion04\doodads\pandaren\lantern_paper\pa_lantern_paper_round_red_01.obj;-66.11612701416016;-4.1933979988098145;8.765257835388184;0.7071067690849304;0;0;0.7071068286895752;0.6999999284744263;Set_$DefaultGlobal;526368
..\..\..\..\expansion04\doodads\pandaren\lantern_paper\pa_lantern_paper_round_red_01.obj;-57.43267059326172;4.21062707901001;8.765257835388184;0.7071067690849304;0;0;-0.7071067690849304;0.6999999284744263;Set_$DefaultGlobal;526368
..\..\..\..\expansion04\doodads\pandaren\lantern_paper\pa_lantern_paper_round_red_01.obj;-66.11795806884766;4.210626602172852;8.765257835388184;0.7071067690849304;0;0;-0.7071067690849304;0.6999999284744263;Set_$DefaultGlobal;526368
..\..\..\..\expansion04\doodads\pandaren\shrine_med\pa_shrine_med_01.obj;13.813942909240723;0;-0.10502258688211441;-4.371138828673793e-8;0;0;-1;1.2999999523162842;Set_$DefaultGlobal;525041
..\..\..\..\expansion04\doodads\pandaren\wallhanging\pa_wallhanging_03.obj;-132.30567932128906;0;21.367216110229492;0.7061377167701721;0.7061377167701721;0.03700720891356468;-0.03700737655162811;1.562875747680664;Set_$DefaultGlobal;522695
..\..\..\..\expansion04\doodads\pandaren\wallhanging\pa_wallhanging_03.obj;-48.31715774536133;0;13.087601661682129;0.7002252340316772;0.7002252340316772;0.09841033816337585;-0.09841050952672958;1.1647030115127563;Set_$DefaultGlobal;522695
..\..\..\..\expansion04\doodads\pandaren\banner\pa_banner_wallhanging_02.obj;-27.468515396118164;23.769655227661133;3.645646095275879;0.7071067690849304;0;0;-0.7071068286895752;1;Set_$DefaultGlobal;523281
..\..\..\..\expansion04\doodads\pandaren\banner\pa_banner_wallhanging_02.obj;-27.468515396118164;-23.73288345336914;3.645646095275879;0.7071067690849304;0;0;0.7071068286895752;1;Set_$DefaultGlobal;523281
..\..\..\..\expansion03\doodads\gilneas\bushes\gilneas_groundfog_02.obj;-109.56294250488281;3.6643502712249756;-7.62679386138916;1;0;0;0;0.6067132949829102;Set_$DefaultGlobal;306211
..\..\..\..\expansion03\doodads\gilneas\bushes\gilneas_groundfog_02.obj;-124.08607482910156;-15.385221481323242;-0.6258874535560608;1;0;0;0;0.39350971579551697;Set_$DefaultGlobal;306211
..\..\..\..\expansion03\doodads\gilneas\bushes\gilneas_groundfog_02.obj;-103.30709838867188;-18.91889190673828;-0.6258874535560608;1;0;0;0;0.39350971579551697;Set_$DefaultGlobal;306211
..\..\..\..\expansion03\doodads\gilneas\bushes\gilneas_groundfog_02.obj;-99.36551666259766;23.53833770751953;-0.6258874535560608;1;0;0;0;0.39350971579551697;Set_$DefaultGlobal;306211
..\..\..\..\expansion03\doodads\gilneas\bushes\gilneas_groundfog_02.obj;-118.47608947753906;24.499835968017578;-0.6258874535560608;1;0;0;0;0.39350971579551697;Set_$DefaultGlobal;306211
