ModelFile;PositionX;PositionY;PositionZ;RotationW;RotationX;RotationY;RotationZ;ScaleFactor;DoodadSet;FileDataID
..\..\..\..\expansion04\doodads\turtlezone\mountainbush\tu_mountainbush01.obj;-30.47572898864746;85.31629943847656;10.681127548217773;0.6427696943283081;0.3877321481704712;-0.5792396068572998;0.317793071269989;0.37862253189086914;Set_$DefaultGlobal;514776
..\..\..\..\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree05.obj;-39.89093017578125;91.74354553222656;28.215051651000977;0.38112470507621765;0.5797553658485413;0.3963717520236969;-0.6012629866600037;0.7048709988594055;Set_$DefaultGlobal;514504
..\..\..\..\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree05.obj;-39.89093017578125;91.74354553222656;18.782190322875977;0.4028373658657074;0.5555820465087891;0.30492550134658813;-0.6603568196296692;0.7048709988594055;Set_$DefaultGlobal;514504
..\..\..\..\expansion04\doodads\turtlezone\mountainbush\tu_mountainbush01.obj;-21.84101104736328;84.41273498535156;14.977957725524902;0.867749035358429;0.414248526096344;0.15079516172409058;0.22950084507465363;0.6058273315429688;Set_$DefaultGlobal;514776
..\..\..\..\expansion04\doodads\turtlezone\mountainbush\tu_mountainbush01.obj;-26.76911735534668;84.76475524902344;14.123514175415039;0.8874465227127075;0.36753806471824646;-0.17249038815498352;0.21817758679389954;0.45921245217323303;Set_$DefaultGlobal;514776
..\..\..\..\expansion04\doodads\turtlezone\mountainbush\tu_mountainbush01.obj;-23.69450569152832;85.84467315673828;16.450960159301758;0.794360876083374;0.43584898114204407;-0.28369221091270447;0.3139191269874573;0.4239768087863922;Set_$DefaultGlobal;514776
..\..\..\..\expansion04\doodads\turtlezone\mountaintree\tu_mountaintree05.obj;-64.33003234863281;59.42872619628906;28.215051651000977;0.4717038869857788;0.6609218120574951;0.49590739607810974;0.3078208267688751;0.7048709988594055;Set_$DefaultGlobal;514504
..\..\..\..\expansion04\doodads\turtlezone\mountainbush\tu_mountainbush01.obj;-29.51778793334961;85.31629943847656;12.707752227783203;0.7558045387268066;0.44886285066604614;-0.42122554779052734;0.22327245771884918;0.3786226511001587;Set_$DefaultGlobal;514776
..\..\..\..\expansion04\doodads\turtlezone\mountainbush\tu_mountainbush01.obj;-30.7016544342041;84.77479553222656;7.503090858459473;0.7030439376831055;0.26309463381767273;-0.5110256671905518;0.4187639057636261;0.27297940850257874;Set_$DefaultGlobal;514776
..\..\..\..\nodxt\detail\tu_flo04.obj;-36.8344612121582;78.61558532714844;2.275787353515625;0.885645866394043;0;0;-0.4643612504005432;1.7526887655258179;Set_$DefaultGlobal;516324
..\..\..\..\nodxt\detail\tu_flo03.obj;-50.62737274169922;59.99183654785156;1.7589620351791382;0.5880816578865051;0.009430390782654285;0.11056635528802872;-0.8011530041694641;2.5299041271209717;Set_$DefaultGlobal;516322
..\..\..\..\nodxt\detail\tu_flo04.obj;-51.28620147705078;59.41288375854492;1.62223482131958;1;0;0;0;1.7787784337997437;Set_$DefaultGlobal;516324
..\..\..\..\expansion04\doodads\pandaren\incense\pa_incensestick_01bundle.obj;-47.26354217529297;50.9337043762207;2.19968843460083;0.976698637008667;0.15647225081920624;-0.14681540429592133;-0.00462994584813714;1.3942654132843018;Set_$DefaultGlobal;522105
