ModelFile;PositionX;PositionY;PositionZ;RotationW;RotationX;RotationY;RotationZ;ScaleFactor;DoodadSet;FileDataID
..\..\..\..\expansion04\doodads\pandaren\alchemy\pa_alchemy_10.obj;4.569448471069336;-6.175334930419922;15.168591499328613;-0.2292008250951767;0;0;-0.9733791351318359;1;Set_$DefaultGlobal;528637
..\..\..\..\expansion04\doodads\pandaren\alchemy\pa_alchemy_10.obj;14.65278148651123;-13.979158401489258;14.830985069274902;-7.549790126404332e-8;0;0;-1;1;Set_$DefaultGlobal;528637
..\..\..\..\expansion04\doodads\pandaren\barrel\pa_barrel_02.obj;4.600698471069336;-6.22307825088501;13.7408447265625;0.8526400327682495;0;0;-0.5224987268447876;1;Set_$DefaultGlobal;521689
..\..\..\..\expansion04\doodads\pandaren\barrel\pa_barrel_02.obj;16.979175567626953;1.9378907680511475;13.72968864440918;0.030538417398929596;0;0;-0.9995335936546326;0.9999998211860657;Set_$DefaultGlobal;521689
..\..\..\..\expansion04\doodads\pandaren\barrel\pa_barrel_02.obj;16.93056297302246;0.31983429193496704;13.73016357421875;0.047977931797504425;0;0;-0.9988483786582947;1.0000001192092896;Set_$DefaultGlobal;521689
..\..\..\..\expansion04\doodads\pandaren\barrel\pa_barrel_02.obj;16.87847900390625;-1.5924934148788452;13.72972583770752;0.008726323954761028;0;0;-0.9999619126319885;1.0000001192092896;Set_$DefaultGlobal;521689
..\..\..\..\expansion04\doodads\pandaren\cookware\pa_bowl_01.obj;10.09375286102295;-1.9930471181869507;14.85098648071289;0.2121778130531311;0;0;-0.9772310853004456;1.4199998378753662;Set_$DefaultGlobal;528748
..\..\..\..\expansion04\doodads\pandaren\rake\pa_broom_01.obj;5.548614501953125;-7.972212791442871;13.74083137512207;0.2647450864315033;-0.0945606678724289;-0.10149247944355011;-0.9542890787124634;1;Set_$DefaultGlobal;529458
..\..\..\..\expansion04\doodads\pandaren\crate\pa_crate_04.obj;8.43403148651123;-5.088533401489258;13.740964889526367;-0.3705574572086334;0;0;-0.9288095235824585;1;Set_$DefaultGlobal;537034
..\..\..\..\expansion04\doodads\pandaren\crate\pa_crate_05.obj;5.847226142883301;-4.75432825088501;13.740848541259766;0.9636304974555969;0;0;0.2672382891178131;1;Set_$DefaultGlobal;537040
..\..\..\..\expansion04\doodads\pandaren\crate\pa_crate_01.obj;5.7465314865112305;-4.578981399536133;14.870648384094238;-0.36650151014328003;0;0;-0.9304174780845642;1;Set_$DefaultGlobal;520092
..\..\..\..\expansion04\doodads\pandaren\crate\pa_crate_01.obj;5.7699689865112305;-4.644952774047852;16.00046157836914;-7.549790126404332e-8;0;0;-1;1;Set_$DefaultGlobal;520092
..\..\..\..\expansion04\doodads\pandaren\crate\pa_crate_02.obj;5.798614501953125;-4.967001438140869;17.130237579345703;-0.24615362286567688;0;0;-0.9692308306694031;1;Set_$DefaultGlobal;532323
..\..\..\..\expansion04\doodads\pandaren\crate\pa_crate_04.obj;13.940974235534668;-16.40624237060547;13.684639930725098;0.6190938353538513;0;0;0.785317063331604;1;Set_$DefaultGlobal;537034
..\..\..\..\expansion04\doodads\pandaren\crate\pa_crate_05.obj;14.444446563720703;-14.36370849609375;13.701180458068848;0.9205048680305481;0;0;0.3907310366630554;1;Set_$DefaultGlobal;537040
..\..\..\..\expansion04\doodads\pandaren\crate\pa_crate_04.obj;16.13889503479004;-13.418394088745117;13.695000648498535;0.25460201501846313;0;0;-0.9670459032058716;1;Set_$DefaultGlobal;537034
..\..\..\..\expansion04\doodads\pandaren\desk\pa_easttemple_desk_01.obj;10.555563926696777;13.723095893859863;13.738712310791016;0.9999619126319885;0;0;-0.008726605214178562;1.0000001192092896;Set_$DefaultGlobal;535966
..\..\..\..\dungeon\easttemple\sconce\pa_easttemplesconce1.obj;0.47289249300956726;-10.375303268432617;18.345182418823242;0.9999143481254578;0;0;0.013089554384350777;0.30000102519989014;Set_$DefaultGlobal;528744
..\..\..\..\dungeon\easttemple\sconce\pa_easttemplesconce1.obj;-10.920135498046875;-0.6796723008155823;18.375446319580078;1;0;0;0;0.30000099539756775;Set_$DefaultGlobal;528744
..\..\..\..\dungeon\easttemple\sconce\pa_easttemplesconce1.obj;10.982644081115723;-0.2058240920305252;18.387516021728516;0.9997620582580566;0;0;-0.021815123036503792;0.30000099539756775;Set_$DefaultGlobal;528744
..\..\..\..\expansion04\doodads\pandaren\game\pa_game_tiles01.obj;11.197922706604004;1.9357757568359375;15.007306098937988;0.8115739822387695;0;0;0.58424973487854;0.9999999403953552;Set_$DefaultGlobal;571954
..\..\..\..\expansion04\doodads\pandaren\game\pa_game_tiles01.obj;2.704864501953125;-10.36109733581543;15.007168769836426;0.9945218563079834;0;0;-0.10452847182750702;0.9999999403953552;Set_$DefaultGlobal;571954
..\..\..\..\expansion04\doodads\pandaren\game\pa_game_tiles02.obj;-10.819438934326172;-2.8402624130249023;15.007168769836426;0.7040145993232727;0;0;0.7101855278015137;1;Set_$DefaultGlobal;571956
..\..\..\..\expansion04\doodads\pandaren\game\pa_game_tiles02.obj;-1.7361083030700684;-10.407105445861816;15.00715160369873;0.02181483618915081;0;0;-0.9997620582580566;1;Set_$DefaultGlobal;571956
..\..\..\..\expansion04\doodads\pandaren\game\pa_game_tiles01.obj;-10.50346851348877;1.7803971767425537;15.007158279418945;0.713250458240509;0;0;0.7009093165397644;1.0000001192092896;Set_$DefaultGlobal;571954
..\..\..\..\expansion04\doodads\pandaren\game\pa_game_tiles01.obj;11.329864501953125;-2.014744997024536;14.86745548248291;0.713250458240509;0;0;-0.7009093165397644;1.0000001192092896;Set_$DefaultGlobal;571954
..\..\..\..\expansion04\doodads\pandaren\grain\pa_grainbasket_05.obj;4.267367839813232;9.555569648742676;13.733537673950195;0.8594062924385071;0;0;0.5112932920455933;0.5700000524520874;Set_$DefaultGlobal;533024
..\..\..\..\expansion04\doodads\pandaren\grain\pa_grainbasket_05.obj;2.7569503784179688;9.574666023254395;13.733367919921875;0.9855560660362244;0;0;0.16934950649738312;0.5700000524520874;Set_$DefaultGlobal;533024
..\..\..\..\expansion04\doodads\pandaren\grain\pa_grainbasket_05.obj;1.2569509744644165;9.6319580078125;13.736005783081055;0.9883615374565125;0;0;-0.1521233469247818;0.5699998736381531;Set_$DefaultGlobal;533024
..\..\..\..\expansion04\doodads\pandaren\incense\pa_incensestick_01burn.obj;10.079864501953125;-1.9105815887451172;14.96306324005127;-0.15868589282035828;-0.20272473990917206;-0.4700454771518707;-0.8442622423171997;0.36000004410743713;Set_$DefaultGlobal;522109
..\..\..\..\expansion04\doodads\pandaren\incense\pa_incensestick_01unburnt.obj;10.072919845581055;-1.968741774559021;14.85105037689209;0.48613300919532776;-0.021659057587385178;0.45680075883865356;-0.7446735501289368;0.31999996304512024;Set_$DefaultGlobal;522113
..\..\..\..\expansion04\doodads\pandaren\incense\pa_incensestick_01unburnt.obj;10.079864501953125;-1.9730815887451172;14.869351387023926;0.33870211243629456;0.0639253780245781;0.45282402634620667;-0.8222802877426147;0.3499999940395355;Set_$DefaultGlobal;522113
..\..\..\..\expansion04\doodads\pandaren\incense\pa_incensestick_01unburnt.obj;10.118058204650879;-1.984366774559021;14.85105037689209;0.05641381815075874;0.20608840882778168;0.4082445204257965;-0.8875141739845276;0.31999996304512024;Set_$DefaultGlobal;522113
..\..\..\..\expansion04\doodads\pandaren\incense\pa_incensestick_01unburnt.obj;10.11371898651123;-1.9939152002334595;14.869351387023926;-0.1101188063621521;0.27861905097961426;0.3626396059989929;-0.8824611902236938;0.3499999940395355;Set_$DefaultGlobal;522113
..\..\..\..\expansion04\doodads\pandaren\keg\pa_keg_08.obj;2.7074673175811768;-17.19790267944336;13.722495079040527;0.7253742814064026;0;0;0.6883547306060791;0.9999998807907104;Set_$DefaultGlobal;531067
..\..\..\..\expansion04\doodads\pandaren\keg\pa_keg_07u.obj;-2.7152721881866455;9.401056289672852;13.739770889282227;-0.2840152084827423;0;0;-0.9588198065757751;1;Set_$DefaultGlobal;531064
..\..\..\..\expansion04\doodads\pandaren\keg\pa_keg_07u.obj;-13.694439888000488;-15.565958976745605;13.696022987365723;0.9238795638084412;0;0;0.3826834261417389;0.9999999403953552;Set_$DefaultGlobal;531064
..\..\..\..\expansion04\doodads\pandaren\keg\pa_keg_07u.obj;-11.98003101348877;-15.8055419921875;13.710604667663574;-0.2630314528942108;0;0;-0.9647873044013977;1.0000001192092896;Set_$DefaultGlobal;531064
..\..\..\..\expansion04\doodads\pandaren\keg\pa_keg_07u.obj;-14.027771949768066;-13.735230445861816;13.712056159973145;-0.19509001076221466;0;0;-0.9807853698730469;1.0000001192092896;Set_$DefaultGlobal;531064
..\..\..\..\expansion04\doodads\pandaren\keg\pa_keg_07u.obj;-12.402772903442383;-14.201375007629395;13.72329044342041;0.587785542011261;0;0;0.809016764163971;1;Set_$DefaultGlobal;531064
..\..\..\..\expansion04\doodads\pandaren\keg\pa_keg_07u.obj;-15.406248092651367;-12.828110694885254;13.707711219787598;0.9440890550613403;0;0;0.32969045639038086;0.9999998807907104;Set_$DefaultGlobal;531064
..\..\..\..\expansion04\doodads\pandaren\keg\pa_keg_07u.obj;-13.996525764465332;-11.97828483581543;13.7307767868042;0.18223552405834198;0;0;-0.9832549095153809;1;Set_$DefaultGlobal;531064
..\..\..\..\expansion04\doodads\pandaren\keg\pa_keg_07u.obj;-14.256940841674805;-11.993041038513184;15.567230224609375;-0.13485094904899597;0;0;-0.9908658862113953;1;Set_$DefaultGlobal;531064
..\..\..\..\expansion04\doodads\pandaren\keg\pa_keg_07u.obj;-12.461801528930664;-14.246512413024902;15.512327194213867;-0.2164398580789566;0;0;-0.9762960076332092;1.0000001192092896;Set_$DefaultGlobal;531064
..\..\..\..\expansion04\doodads\pandaren\keg\pa_keg_07u.obj;-12.611109733581543;-12.6805419921875;13.737260818481445;0.975342333316803;0;0;0.22069740295410156;0.9999999403953552;Set_$DefaultGlobal;531064
..\..\..\..\expansion04\doodads\pandaren\keg\pa_keg_15.obj;0.6423633098602295;-17.118911743164062;13.723475456237793;0.7163020372390747;0;0;0.6977903842926025;1;Set_$DefaultGlobal;531106
..\..\..\..\expansion04\doodads\pandaren\keg\pa_keg_14.obj;-2.5112829208374023;-16.79599380493164;13.7247314453125;0.6819984316825867;0;0;0.7313536405563354;1;Set_$DefaultGlobal;531103
..\..\..\..\expansion04\doodads\pandaren\keg\pa_keg_16u.obj;13.56597900390625;15.980915069580078;13.692923545837402;-0.23344554007053375;0;0;-0.9723698496818542;1;Set_$DefaultGlobal;531170
..\..\..\..\expansion04\doodads\pandaren\keg\pa_keg_deluxe_05u.obj;-15.756936073303223;3.029526948928833;13.73277759552002;0.8968726992607117;0;0;0.4422888457775116;0.9999998211860657;Set_$DefaultGlobal;531179
..\..\..\..\expansion04\doodads\pandaren\keg\pa_keg_deluxe_08u.obj;-0.9756923317909241;-16.37151527404785;13.727120399475098;0.833885908126831;0;0;-0.55193692445755;0.9999999403953552;Set_$DefaultGlobal;531185
..\..\..\..\expansion04\doodads\pandaren\keg\pa_keg_deluxe_08u.obj;-5.925978183746338;15.003439903259277;13.725536346435547;0.9999619126319885;0;0;-0.008726605214178562;1.0000001192092896;Set_$DefaultGlobal;531185
..\..\..\..\expansion04\doodads\pandaren\keg\pa_keg_deluxe_08u.obj;-7.539693355560303;14.953091621398926;13.7244291305542;0.9914448857307434;0;0;0.13052619993686676;1;Set_$DefaultGlobal;531185
..\..\..\..\expansion04\doodads\pandaren\keg\pa_keg_stand02.obj;2.6137173175811768;-17.284709930419922;13.72204303741455;0.7343225479125977;0;0;0.6788007616996765;0.9999999403953552;Set_$DefaultGlobal;531190
..\..\..\..\expansion04\doodads\pandaren\keg\pa_keg_stand02.obj;0.7743077278137207;-17.0867919921875;13.72362232208252;0.7223640084266663;0;0;0.6915130019187927;1.0000001192092896;Set_$DefaultGlobal;531190
..\..\..\..\expansion04\doodads\pandaren\keg\pa_keg_stand02.obj;-2.5798592567443848;-16.838531494140625;13.724546432495117;0.70710688829422;0;0;0.7071066498756409;1;Set_$DefaultGlobal;531190
